wav_file,label,transcription
Ses04F_script01_2_M014,2,calm yourself .
Ses02F_script01_3_M034,2,because otherwise all you have is really loot and there s blood on it . and i didn t want to take any of it . and i guess that included you .
Ses05M_script03_2_M033,0,because it s very late and you ll disturb the people upstairs .
Ses01F_script03_1_M002,3,it must be them then .
Ses05F_impro05_F021,0,yeah meaning i didn t die in a fiery plane crash . how convenient but um i paid two thousand dollar to ride your airline and i would really appreciate getting my bags there to my destination in one place .
Ses05F_impro02_F038,2,i love you . i m going to miss you so much . sigh 
Ses05F_impro04_M015,5,if it s rent or something like that i mean i can help you out a little bit if if that will help you you know stick with it .
Ses04M_script03_2_F020,2,no just making myself fascinating for you
Ses02M_impro06_F008,2,yes . well at least you have a lot of good memories .
Ses05M_impro01_F009,5,i know .
Ses05M_script01_2_M008,2,look it s a beautiful day outside why are we arguing ?
Ses05F_impro03_M006,1,oh my gosh .
Ses05F_impro06_F025,2,yeah .
Ses05F_impro07_M018,1,we should try to find like a party spot though like you know where there s going to be a lot of parties where there are cool people though . do you know any people that might be out there ?
Ses03M_impro03_F029,4,what ?
Ses02F_script03_2_M036,0,i ll do no such thing .
Ses03F_script01_1_F030,5,you re a considerate fella and there s nothing wrong in that .
Ses01M_script02_2_F030,0,i want something to turn out the way that it s supposed to .
Ses01M_script03_1_M000,3,good god .
Ses03M_impro05b_M027,0,and and in about . . .
Ses03M_impro08a_M026,5,sara brown .
Ses03F_script02_2_F008,2,look augie we ve never seen them . they re never going to come .
Ses03M_script02_2_M026,2,what ? do you want me to breathe in your ear ?
Ses01M_script02_2_F039,4,yes don t be ridiculous . don t you know that ?
Ses01F_script03_1_F000,3,is it them ?
Ses02M_impro07_M032,1, laughter thanks yes thanks yes that ll be cool .
Ses04F_impro04_M006,5,look bananas don t grow overnight . okay .
Ses05M_script01_1b_M027,2,because it is .
Ses02F_script03_2_F041,0,oh yes i am .
Ses02F_script03_1_F001,3,well nobody know we re here except freda and she wouldn t ring up .
Ses03M_impro02_F005,4,next week ?
Ses02M_script02_2_M009,2,we ve missed them twice that s not ever .
Ses03M_impro03_F028,4,what ?
Ses04F_impro05_F015,0,no . no . i don t know . you know what ? i m going to call my lawyer . you know what ? that s what i m going to do . i m going to call my lawyer and have him get down here and explain to you that this is an unacceptable option .
Ses05M_impro07_M004,1,oh theater . yeah yeah .
Ses04F_script03_2_F030,0,why ?
Ses05F_impro03_M008,1,oh my gosh .
Ses02M_impro07_F028,1,and we ll explore and you going to have such a good time you re going to fit in so well it s going to be awesome
Ses03M_impro02_F037,2,finish your master s that you were started never finished .
Ses01F_script02_2_F038,4,yeah . don t you know that ?
Ses02M_script03_1_M000,3,good god .
Ses04F_impro03_F011,1,so pretty .
Ses04M_impro07_M000,1,alright so you re not going to believe this . but i went home today . i looked through the mail . and i got an acceptance letter from u .s .c . .
Ses05M_script01_1b_M041,0,no you don t . i m a pretty tough guy .
Ses03F_script02_2_M032,2,right .
Ses05F_script01_2_M004,2,well so what .
Ses02F_script03_1_F000,3,do you think it s them ?
Ses02M_impro02_F006,2,i hope so .
Ses01M_impro02_F009,2,i don t even know what to tell you .
Ses02M_script02_1_M001,1,god this great isn t it ? like look at the night we go here it couldn t be better .
Ses02F_impro01_F019,0,yeah but your birth certificate i mean who carries around their birth certificate ? nobody does that .
Ses05F_impro03_F031,1,yeah .
Ses05F_impro03_M057,1,yeah .
Ses03M_impro07_F006,1,you re going to be here and i m going to be in la so we can be together now . i mean we can be in the same city .
Ses02F_impro05_M016,5,right that that gets taken care of that gets taken care of . we get we do you know we investigate those and just make sure that um they re not doing their own thing with them so uh
Ses01F_impro06_F028,2,i remember too when we were she died at u .c .l .a . she had brain surgery and there was not much hope to begin with but i gave blood for her surgery her mom and i before so we dropped her off in the waiting room and then we were giving blood and came back . and she in her wheelchair like can hardly do anything reciting her poetry for these people like in the waiting room . all she needs is a god damn audience . you know ?
Ses01F_script01_3_M003,5,well .
Ses03M_script01_1_F001,4,what do you mean . he couldn t have seen it . i was the first one up he was still in bed .
Ses03F_script02_2_F040,2,i didn t say that .
Ses05M_impro02_F016,3,oh my god .
Ses03M_script02_2_M009,2,carla can i ask you something ?
Ses05F_impro03_F046,1,i have to think about moving now . we re going to move in together
Ses01M_script03_1_F001,3,freda is the only one who knows we are here . she wouldn t ring up .
Ses05M_impro02_F013,2,well they re so young .
Ses03M_script01_1_F038,0,you re just going to leave the business ? you have a business here . you can t do that .
Ses05M_script01_1_F005,2,he cried hard ?
Ses05M_script01_3_M012,4,why didn t you ?
Ses04F_script02_2_F020,2,and you popped the cork and while we were dancing you said the softest most intimate things to me
Ses05M_script01_2_M015,0,what s that suppose to mean me above all ? look at you you re shaking .
Ses03F_script02_2_M033,2,no i know . me neither .
Ses02M_script03_1_M002,3,must be them then .
Ses01M_script01_3_M002,2,why not ?
Ses05F_script01_3_M039,1,i i want you now annie .
Ses01M_script03_1_M000,3,good god .
Ses05F_impro01_F019,2,except they re going tell are you going to tell me the right line to stand in this time at least ?
Ses01M_script01_1_M022,2,i don t know why it is you know every time i reach out for something i have to pull back cause i m afraid it s going to hurt somebody . all my life . . .
Ses04F_script01_1_F009,4,what ?
Ses05F_impro04_M009,5,wait you can move up . there s management programs in mcdonalds and things like that .
Ses01M_script01_1_F020,0,well what do you want me to do ? you re old enough known your own business .
Ses01F_impro02_F014,2,maybe you can send it to me like stream it yeah ?
Ses02M_impro03_F028,1,yay well congratulations that s so cool . breathing i can t wait .
Ses05M_script01_1b_F033,0,must you be inspired ?
Ses05M_script01_3_M002,4,why ?
Ses05M_impro02_F002,3,what ? no you can t !
Ses05M_script02_2_M040,1,or not .
Ses04F_script03_2_M043,0,you re not .
Ses05F_impro05_M052,5,okay just fill out these three forms and um you ll we ll have that sent to you within the next three weeks and of course we ll definitely keep an eye out for your bag .
Ses04M_impro07_F001,4,really ?
Ses03M_impro08b_F015,2,i i i don t want a contract . okay . i don t want any contracts .
Ses04F_impro07_M028,1,that s awesome .
Ses03M_impro08b_F011,2,okay no . sir this is the deal . my phone isn t working and i don t care what the problem is but it needs to work . that s why i m paying you guys to fix it .
Ses03M_impro04_F005,4,well that s what ? for what job ? who . . .what jobs are you looking for ?
Ses01F_impro03_M017,4,really ? penny slots ?
Ses01M_script03_2_F025,0,oh mind you own business .
Ses02F_impro07_F011,1,and you know what you know what i mean like it s recognizable rather than just being like i went some random school . it s like people really know what you . . .
Ses03M_script01_2_M011,2,but kate . . .
Ses02M_script03_1_M003,3,we re all right darling aren t we whatever happens ?
Ses01M_script02_2_M018,2,okay . i m trying to work this backwards here and i m trying to figure out the exact moment that you took a turn for the worst here now .
Ses05F_impro05_F023,0,and that you re going to transport them safely from one place to another .
Ses03M_script03_2_M014,0,you needn t be so grand just because you don t happen to want any yourself at the moment .
Ses05M_impro05_F019,5, it s a biohazard . so um
Ses01M_impro05_M006,0,i ve been sitting here for four hours .
Ses05F_impro06_F007,2,i just i don t know .
Ses03F_impro07_F022,1,i m so excited . yeah i thought i was going to go to boston but then 
Ses04M_impro08_F019,4,really ?
Ses04M_impro05_F030,2,and your bag is not my concern .
Ses04M_script03_1_M001,3,i wonder .
Ses02M_script01_1_F024,2,have you asked annie yet ?
Ses03F_impro03_M009,4,oh 
Ses03F_impro07_F020,1,acting pants ? so what are you going to do ? are you you re be you re going to stay here right ?
Ses02M_script02_2_M042,1,what have we got here ?
Ses04F_impro03_M002,4,are you serious ? you re getting married .
Ses03F_impro02_F020,2,babe i m sorry . but i don t want to do .
Ses05M_impro02_F015,3,are you gonna be like in tanks running around ? what i mean what does that mean ?
Ses02F_impro03_F018,1,so yeah i mean it ll be good . we wanna like uh i think we re gonna have it in spring time like early spring so it s no too hot yet . and um 
Ses01F_impro03_M022,1,awesome .
Ses02F_impro08_F005,5,i want to definitely give you our special package today which um is usually only for valued customers who have a record of having previous 
Ses04M_script03_1_M002,3,it must be them then .
Ses01F_script03_1_M001,3,i wonder .
Ses01F_script03_1_M003,3, breathing 
Ses05M_impro06_M012,2,you think that things get easier you know as you as you get older and you 
Ses01F_script03_1_F001,3,freda is the only one who knows we are here . she wouldn t ring up .
Ses04F_script01_3_M028,2,well i lost them .
Ses04M_script01_1_F002,4,when ?
Ses02F_impro05_F022,2,thank you very much .
Ses02M_script01_1_F022,2,you can go on from there if you know where to go but i don t know where to go see i don t know . so what can i do for you ?
Ses02M_impro06_F003,2,oh man . i m so sorry .
Ses02M_script03_1_M006,3,what do we do if they suddenly walk in on us ?
Ses02M_impro06_F006,2,totally .
Ses03M_impro08a_M023,5,well i m sure maybe there s a phone at work you could use .
Ses03F_script02_2_F029,2,no .
Ses05M_script01_1_M017,5,i m going to ask her to marry me .
Ses05F_script03_2_F035,0,you really do need to develop uh a clearer head .
Ses01F_script03_1_M000,3,good god .
Ses04M_script02_2_F023,2,no .
Ses01F_script03_1_M001,3,i wonder .
Ses05F_script01_3_M023,2,it s it s mixed up with so many other things i 
Ses02F_impro02_F005,2,you could send me pictures .
Ses05M_script01_3_M003,5,well 
Ses04F_impro08_M001,5,um i basically um i i ordered some food
Ses03M_impro07_F004,4,no . you didn t get into production . there s no way .
Ses04F_impro05_M009,2,i understand that ma am but there s not really much i can do for you right now .
Ses04F_impro02_M004,2,and uh i m afraid that if you you know when you leave you won t come back .
Ses01F_script03_1_F000,3,is it them ?
Ses05F_impro05_F020,0,well i just i paid so much money for this ticket . i feel like you guys should be able to get to offer me more than a fifty dollar voucher .
Ses04M_script03_2_F001,1,the manager came in and found us rolling about on the floor biting and scratching like panthers . oh dear .
Ses03M_impro07_F003,4,no way . are you serious ? oh my god . congratulations . i m so excited .
Ses04M_script03_1_F002,3,what are we to do ?
Ses05F_impro03_F043,1,i am very excited
Ses04M_impro04_M004,5,there s just like no jobs available . i mean it s just like god .
Ses01F_script03_2_M019,5,yes it is .
Ses02M_impro06_F002,2,it doesn t make any easier yes .
Ses02M_script03_1_F016,3,well what happens if one of us dies does the one that s left still laugh ?
Ses01F_script02_2_F042,1,hmm . i noticed that it s pretty . big old white moon .
Ses01F_script03_1_M001,3,i wonder .
Ses02M_script03_1_F016,3,well what happens if one of us dies does the one that s left still laugh ?
Ses04M_script03_1_F022,1,which particular one ?
Ses03M_impro02_M032,4,what ?
Ses02F_impro01_F001,4,my my original birth certificate ? but i don t carry that with me .
Ses03F_script03_1_F002,3,i mean nobody knows we re here except for freda and she wouldn t ring up .
Ses01M_script03_2_M023,0,you know what ? you snap you snap you snap you re like a little adder .
Ses01M_script01_3_M019,1,i kissed you .
Ses03M_script01_1_M019,5,i want to ask her to marry me .
Ses02F_script02_2_M000,1,well so what do you think ?
Ses04F_script01_1_F001,4,how could he see it ? i was the first one up . he was still in bed .
